tambon_code,dist_city_km,nearest_city,nearest_city_prov
502104,85.983,เชียงราย,เชียงราย
502201,25.093,แม่เหียะ,เชียงใหม่
502202,28.407,ลำพูน,ลำพูน
502203,18.944,ลำพูน,ลำพูน
502204,41.323,แม่เหียะ,เชียงใหม่
502205,21.398,แม่เหียะ,เชียงใหม่
502301,26.027,ต้นเปา,เชียงใหม่
502302,20.331,ต้นเปา,เชียงใหม่
502303,20.755,ต้นเปา,เชียงใหม่
502304,30.571,ต้นเปา,เชียงใหม่
502305,29.357,ต้นเปา,เชียงใหม่
502306,26.153,ต้นเปา,เชียงใหม่
502401,28.785,ลำพูน,ลำพูน
502402,20.637,ลำพูน,ลำพูน
502403,25.007,ลำพูน,ลำพูน
502404,32.448,ลำพูน,ลำพูน
502501,46.354,แม่ฮ่องสอน,แม่ฮ่องสอน
502502,61.126,แม่ฮ่องสอน,แม่ฮ่องสอน
502503,45.947,แม่ฮ่องสอน,แม่ฮ่องสอน
510101,0.167,ลำพูน,ลำพูน
510102,3.644,ลำพูน,ลำพูน
510103,8.374,ลำพูน,ลำพูน
510104,8.43,ลำพูน,ลำพูน
510105,5.055,ลำพูน,ลำพูน
510106,4.52,ลำพูน,ลำพูน
510107,5.15,ลำพูน,ลำพูน
510108,8.553,ลำพูน,ลำพูน
510109,13.238,ลำพูน,ลำพูน
510110,7.146,ลำพูน,ลำพูน
510111,2.225,ลำพูน,ลำพูน
510112,5.865,ลำพูน,ลำพูน
510113,13.045,ลำพูน,ลำพูน
510116,13.27,ลำพูน,ลำพูน
510117,8.771,ลำพูน,ลำพูน
510201,26.475,ลำพูน,ลำพูน
510202,22.851,ลำพูน,ลำพูน
510203,26.844,ลำพูน,ลำพูน
510204,24.212,ลำพูน,ลำพูน
510205,15.947,ลำพูน,ลำพูน
510206,38.071,ลำพูน,ลำพูน
510301,37.204,ลำพูน,ลำพูน
510302,44.041,ลำพูน,ลำพูน
510303,34.315,ลำพูน,ลำพูน
510304,36.732,ลำพูน,ลำพูน
510305,43.321,ลำพูน,ลำพูน
510401,75.442,เขลางค์นคร,ลำปาง
510402,69.736,ลำพูน,ลำพูน
510403,84.979,เขลางค์นคร,ลำปาง
510404,73.712,เขลางค์นคร,ลำปาง
510405,89.992,ตาก,ตาก
510406,91.588,เขลางค์นคร,ลำปาง
510408,75.388,เขลางค์นคร,ลำปาง
510409,57.058,ลำพูน,ลำพูน
510501,56.502,เขลางค์นคร,ลำปาง
510502,61.041,เขลางค์นคร,ลำปาง
510503,52.726,ลำพูน,ลำพูน
510601,10.994,ลำพูน,ลำพูน
510602,11.334,ลำพูน,ลำพูน
510603,14.317,ลำพูน,ลำพูน
510604,13.608,ลำพูน,ลำพูน
510605,16.165,ลำพูน,ลำพูน
510606,17.585,ลำพูน,ลำพูน
510607,18.806,ลำพูน,ลำพูน
510608,26.193,ลำพูน,ลำพูน
510611,26.353,ลำพูน,ลำพูน
510701,16.408,ต้นเปา,เชียงใหม่
510702,13.734,ต้นเปา,เชียงใหม่
510801,37.643,ลำพูน,ลำพูน
510802,30.535,ลำพูน,ลำพูน
510803,33.833,ลำพูน,ลำพูน
520105,8.614,ลำปาง,ลำปาง
520106,2.129,เขลางค์นคร,ลำปาง
520107,6.468,เขลางค์นคร,ลำปาง
520108,4.698,เขลางค์นคร,ลำปาง
520109,26.112,พิชัย,ลำปาง
520110,13.414,พิชัย,ลำปาง
520111,3.896,พิชัย,ลำปาง
520112,4.603,พิชัย,ลำปาง
520113,19.23,พิชัย,ลำปาง
520114,8.578,ลำปาง,ลำปาง
520115,25.664,พิชัย,ลำปาง
520116,4.213,ลำปาง,ลำปาง
520117,5.268,พิชัย,ลำปาง
520118,12.39,พิชัย,ลำปาง
520119,15.472,พิชัย,ลำปาง
520199,0.313,ลำปาง,ลำปาง
520201,30.744,พิชัย,ลำปาง
520202,33.091,พิชัย,ลำปาง
520203,41.441,แพร่,แพร่
520204,20.067,พิชัย,ลำปาง
520205,26.256,พิชัย,ลำปาง
520301,9.974,เขลางค์นคร,ลำปาง
520302,27.15,เขลางค์นคร,ลำปาง
520303,22.204,เขลางค์นคร,ลำปาง
520304,14.724,เขลางค์นคร,ลำปาง
520305,9.908,เขลางค์นคร,ลำปาง
520306,16.111,เขลางค์นคร,ลำปาง
520307,24.27,เขลางค์นคร,ลำปาง
520308,13.567,เขลางค์นคร,ลำปาง
520309,17.366,เขลางค์นคร,ลำปาง
520401,31.618,เขลางค์นคร,ลำปาง
520402,37.244,เขลางค์นคร,ลำปาง
520403,46.841,เขลางค์นคร,ลำปาง
520404,42.633,เขลางค์นคร,ลำปาง
520501,45.415,พะเยา,พะเยา
520502,48.106,พะเยา,พะเยา
520503,48.866,พะเยา,พะเยา
520504,24.762,พะเยา,พะเยา
520505,34.783,พะเยา,พะเยา
520506,38.745,พะเยา,พะเยา
520507,46.133,พะเยา,พะเยา
520508,46.716,พะเยา,พะเยา
520509,49.451,พิชัย,ลำปาง
520510,55.573,แพร่,แพร่
520601,42.654,พิชัย,ลำปาง
520602,28.75,พิชัย,ลำปาง
520603,47.665,พะเยา,พะเยา
520604,50.912,พะเยา,พะเยา
520605,36.355,พิชัย,ลำปาง
520606,35.788,พะเยา,พะเยา
520607,43.824,พิชัย,ลำปาง
520701,31.275,พะเยา,พะเยา
520702,35.44,พะเยา,พะเยา
520703,37.417,พะเยา,พะเยา
520704,38.792,พะเยา,พะเยา
520705,23.745,พะเยา,พะเยา
520706,27.157,พะเยา,พะเยา
520707,34.924,พะเยา,พะเยา
520708,30.018,พะเยา,พะเยา
520801,75.622,เขลางค์นคร,ลำปาง
520802,67.159,ตาก,ตาก
520803,67.323,เขลางค์นคร,ลำปาง
520804,59.672,สวรรคโลก,สุโขทัย
520805,52.95,สวรรคโลก,สุโขทัย
520806,78.666,เขลางค์นคร,ลำปาง
520807,62.911,เขลางค์นคร,ลำปาง
520808,75.383,สวรรคโลก,สุโขทัย
520901,72.524,ตาก,ตาก
520902,77.249,ตาก,ตาก
520903,72.404,ตาก,ตาก
520904,60.293,ตาก,ตาก
521001,14.241,เขลางค์นคร,ลำปาง
521002,16.914,เขลางค์นคร,ลำปาง
521003,16.274,เขลางค์นคร,ลำปาง
521004,23.511,เขลางค์นคร,ลำปาง
521005,23.377,เขลางค์นคร,ลำปาง
521006,10.328,เขลางค์นคร,ลำปาง
521007,28.122,เขลางค์นคร,ลำปาง
521008,25.043,พิชัย,ลำปาง
521010,24.648,เขลางค์นคร,ลำปาง
521011,30.932,เขลางค์นคร,ลำปาง
521101,49.532,เขลางค์นคร,ลำปาง
521102,40.593,เขลางค์นคร,ลำปาง
521103,35.409,เขลางค์นคร,ลำปาง
521104,45.715,เขลางค์นคร,ลำปาง
521201,15.522,เขลางค์นคร,ลำปาง
521202,12.825,ลำปาง,ลำปาง
521203,30.467,เขลางค์นคร,ลำปาง
521204,10.17,เขลางค์นคร,ลำปาง
521205,26.3,เขลางค์นคร,ลำปาง
521206,27.394,เขลางค์นคร,ลำปาง
521207,22.319,ลำปาง,ลำปาง
521301,39.703,ต้นเปา,เชียงใหม่
521302,40.903,ต้นเปา,เชียงใหม่
521303,31.667,พิชัย,ลำปาง
521304,43.114,ต้นเปา,เชียงใหม่
521305,49.204,พะเยา,พะเยา
530101,0.544,อุตรดิตถ์,อุตรดิตถ์
530102,3.669,อุตรดิตถ์,อุตรดิตถ์
530103,4.083,อุตรดิตถ์,อุตรดิตถ์
530104,7.557,อุตรดิตถ์,อุตรดิตถ์
530105,8.337,อุตรดิตถ์,อุตรดิตถ์
530106,8.761,อุตรดิตถ์,อุตรดิตถ์
530107,10.432,อุตรดิตถ์,อุตรดิตถ์
530108,8.274,อุตรดิตถ์,อุตรดิตถ์
530109,11.912,อุตรดิตถ์,อุตรดิตถ์
530110,18.643,อุตรดิตถ์,อุตรดิตถ์
530111,20.976,อุตรดิตถ์,อุตรดิตถ์
530112,16.49,อุตรดิตถ์,อุตรดิตถ์
530113,22.817,อุตรดิตถ์,อุตรดิตถ์
530114,26.882,อุตรดิตถ์,อุตรดิตถ์
530115,27.543,อุตรดิตถ์,อุตรดิตถ์
530116,20.72,อุตรดิตถ์,อุตรดิตถ์
530117,29.707,อุตรดิตถ์,อุตรดิตถ์
